Transaction Date,Product Name,Quantity Sold,Revenue,Profit Margin,Store Location
2023-03-26,Soda,79,363.4,10.54,Phoenix
2023-03-26,Chips,12,234.6,14.98,Phoenix
2023-03-26,Bread,22,399.74,13.44,Phoenix
2023-03-27,Milk,50,941.5,8.26,New York
2023-03-27,Bananas,68,280.84,10.66,New York
2023-03-27,Chicken,56,197.12,11.66,New York
2023-03-27,Soda,22,327.14,8.38,New York
2023-03-27,Chips,48,647.52,19.57,New York
2023-03-27,Bread,46,858.82,11.57,New York
2023-03-27,Milk,78,1513.98,7.89,Los Angeles
2023-03-27,Bananas,25,393.0,10.77,Los Angeles
2023-03-27,Chicken,26,260.0,9.2,Los Angeles
2023-03-27,Soda,21,218.82,6.96,Los Angeles
2023-03-27,Chips,62,859.94,19.63,Los Angeles
2023-03-27,Bread,82,772.44,11.34,Los Angeles
2023-03-27,Milk,11,174.68,12.3,Chicago
2023-03-27,Bananas,81,456.84,21.74,Chicago
2023-03-27,Chicken,69,594.09,23.68,Chicago
2023-03-27,Soda,31,290.78,8.89,Chicago
2023-03-27,Chips,83,314.57,12.61,Chicago
2023-03-27,Bread,78,1393.08,11.2,Chicago
2023-03-27,Milk,97,344.35,5.4,Houston
2023-03-27,Bananas,30,90.3,12.1,Houston
2023-03-27,Chicken,23,277.15,16.31,Houston
2023-03-27,Soda,47,684.32,5.93,Houston
2023-03-27,Chips,84,309.96,5.77,Houston
2023-03-27,Bread,43,753.79,22.85,Houston
2023-03-27,Milk,64,792.96,22.9,Phoenix
2023-03-27,Bananas,47,245.81,18.52,Phoenix
2023-03-27,Chicken,83,190.9,18.14,Phoenix
2023-03-27,Soda,38,346.56,22.5,Phoenix
2023-03-27,Chips,34,191.08,7.96,Phoenix
2023-03-27,Bread,92,1264.08,6.03,Phoenix
2023-03-28,Milk,57,564.87,10.05,New York
2023-03-28,Bananas,47,872.32,11.08,New York
2023-03-28,Chicken,46,917.7,5.66,New York
2023-03-28,Soda,32,323.84,9.3,New York
2023-03-28,Chips,85,1572.5,10.55,New York
2023-03-28,Bread,30,320.7,19.0,New York
2023-03-28,Milk,100,1071.0,21.93,Los Angeles
2023-03-28,Bananas,19,347.32,15.45,Los Angeles
2023-03-28,Chicken,81,1541.43,20.42,Los Angeles
2023-03-28,Soda,47,183.77,20.71,Los Angeles
2023-03-28,Chips,61,864.98,19.16,Los Angeles
2023-03-28,Bread,12,57.24,11.86,Los Angeles
2023-03-28,Milk,43,144.91,11.07,Chicago
2023-03-28,Bananas,27,501.93,12.73,Chicago
2023-03-28,Chicken,73,805.92,8.34,Chicago
2023-03-28,Soda,72,213.12,18.95,Chicago
2023-03-28,Chips,25,127.75,8.0,Chicago
2023-03-28,Bread,55,1030.7,7.76,Chicago
2023-03-28,Milk,99,866.25,9.76,Houston
2023-03-28,Bananas,86,895.26,8.53,Houston
2023-03-28,Chicken,62,976.5,13.1,Houston
2023-03-28,Soda,94,1877.18,5.18,Houston
2023-03-28,Chips,46,819.72,8.58,Houston
2023-03-28,Bread,55,1060.95,22.79,Houston
2023-03-28,Milk,80,1076.8,19.76,Phoenix
2023-03-28,Bananas,100,917.0,8.4,Phoenix
2023-03-28,Chicken,17,312.46,10.04,Phoenix
2023-03-28,Soda,56,281.68,23.9,Phoenix
2023-03-28,Chips,56,269.92,12.56,Phoenix
2023-03-28,Bread,65,347.1,23.62,Phoenix
2023-03-29,Milk,58,448.34,5.2,New York
2023-03-29,Bananas,96,1391.04,8.19,New York
2023-03-29,Chicken,14,216.86,23.91,New York
2023-03-29,Soda,69,312.57,14.43,New York
2023-03-29,Chips,96,647.04,20.19,New York
2023-03-29,Bread,34,206.04,21.35,New York
2023-03-29,Milk,41,715.45,6.41,Los Angeles
2023-03-29,Bananas,30,173.4,6.46,Los Angeles
2023-03-29,Chicken,73,1117.63,15.15,Los Angeles
2023-03-29,Soda,24,74.4,5.15,Los Angeles
2023-03-29,Chips,48,374.88,18.33,Los Angeles
2023-03-29,Bread,57,996.36,11.57,Los Angeles
2023-03-29,Milk,19,102.41,14.43,Chicago
2023-03-29,Bananas,97,1656.76,19.9,Chicago
2023-03-29,Chicken,57,909.15,11.86,Chicago
2023-03-29,Soda,25,431.0,20.41,Chicago
2023-03-29,Chips,98,1411.2,5.54,Chicago
2023-03-29,Bread,49,188.16,21.62,Chicago
2023-03-29,Milk,93,1193.19,23.88,Houston
2023-03-29,Bananas,33,578.82,23.74,Houston
2023-03-29,Chicken,67,1156.42,13.19,Houston
2023-03-29,Soda,33,512.16,11.55,Houston
2023-03-29,Chips,84,411.6,6.92,Houston
2023-03-29,Bread,65,1116.7,13.82,Houston
2023-03-29,Milk,77,414.26,13.54,Phoenix
2023-03-29,Bananas,99,1583.01,23.71,Phoenix
2023-03-29,Chicken,40,267.2,16.56,Phoenix
2023-03-29,Soda,95,1325.25,17.26,Phoenix
2023-03-29,Chips,30,457.2,15.44,Phoenix
2023-03-29,Bread,52,232.96,6.02,Phoenix
2023-03-30,Milk,20,106.4,13.74,New York
2023-03-30,Bananas,93,322.71,11.7,New York
2023-03-30,Chicken,50,889.5,16.47,New York
2023-03-30,Soda,40,156.0,7.51,New York
2023-03-30,Chips,83,1167.81,10.04,New York
2023-03-30,Bread,50,605.5,19.0,New York
2023-03-30,Milk,76,1411.32,17.96,Los Angeles
2023-03-30,Bananas,17,158.95,21.07,Los Angeles
2023-03-30,Chicken,91,291.2,21.14,Los Angeles
2023-03-30,Soda,39,509.73,21.38,Los Angeles
2023-03-30,Chips,42,377.16,22.84,Los Angeles
2023-03-30,Bread,12,164.04,21.5,Los Angeles
2023-03-30,Milk,61,1210.85,11.04,Chicago
2023-03-30,Bananas,67,1080.71,12.54,Chicago
2023-03-30,Chicken,23,161.46,23.32,Chicago
2023-03-30,Soda,27,78.03,7.39,Chicago
2023-03-30,Chips,59,987.66,5.5,Chicago
2023-03-30,Bread,50,539.0,19.86,Chicago
2023-03-30,Milk,71,291.81,22.59,Houston
2023-03-30,Bananas,74,601.62,22.22,Houston
2023-03-30,Chicken,46,475.64,19.45,Houston
2023-03-30,Soda,77,1113.42,16.41,Houston
2023-03-30,Chips,99,378.18,16.18,Houston
2023-03-30,Bread,10,175.4,21.5,Houston
2023-03-30,Milk,40,292.8,8.86,Phoenix
2023-03-30,Bananas,47,583.27,24.17,Phoenix
2023-03-30,Chicken,49,844.27,18.94,Phoenix
2023-03-30,Soda,45,644.4,14.57,Phoenix
2023-03-30,Chips,22,335.06,11.27,Phoenix
2023-03-30,Bread,77,219.45,5.2,Phoenix
2023-03-31,Milk,81,554.85,5.56,New York
2023-03-31,Bananas,13,256.49,8.55,New York
2023-03-31,Chicken,13,134.94,20.15,New York
2023-03-31,Soda,35,172.2,5.88,New York
2023-03-31,Chips,72,915.12,11.33,New York
2023-03-31,Bread,24,191.28,24.18,New York
2023-03-31,Milk,85,556.75,14.52,Los Angeles
2023-03-31,Bananas,31,579.39,19.15,Los Angeles
2023-03-31,Chicken,91,866.32,18.32,Los Angeles
2023-03-31,Soda,95,1508.6,6.0,Los Angeles
2023-03-31,Chips,92,1114.12,7.98,Los Angeles
2023-03-31,Bread,32,492.16,8.4,Los Angeles
2023-03-31,Milk,53,789.17,16.41,Chicago
2023-03-31,Bananas,21,141.33,8.38,Chicago
2023-03-31,Chicken,10,158.7,19.54,Chicago
2023-03-31,Soda,30,599.1,8.11,Chicago
2023-03-31,Chips,98,1678.74,5.37,Chicago
2023-03-31,Bread,57,173.85,21.21,Chicago
2023-03-31,Milk,46,887.8,12.33,Houston
2023-03-31,Bananas,88,371.36,7.25,Houston
2023-03-31,Chicken,38,323.76,19.51,Houston
2023-03-31,Soda,36,190.44,20.9,Houston
2023-03-31,Chips,79,1465.45,20.27,Houston
2023-03-31,Bread,53,440.96,24.88,Houston
2023-03-31,Milk,22,431.42,18.67,Phoenix
2023-03-31,Bananas,34,418.54,7.36,Phoenix
2023-03-31,Chicken,100,516.0,21.24,Phoenix
2023-03-31,Soda,70,887.6,15.25,Phoenix
2023-03-31,Chips,36,572.04,10.51,Phoenix
2023-03-31,Bread,27,329.13,12.12,Phoenix
2023-04-01,Milk,75,219.0,10.02,New York
2023-04-01,Bananas,47,540.97,7.82,New York
2023-04-01,Chicken,31,266.29,23.04,New York
2023-04-01,Soda,76,912.76,10.07,New York
2023-04-01,Chips,23,66.47,16.56,New York
2023-04-01,Bread,21,375.06,22.63,New York
2023-04-01,Milk,80,1220.0,12.44,Los Angeles
2023-04-01,Bananas,61,966.85,7.38,Los Angeles
2023-04-01,Chicken,14,206.64,10.8,Los Angeles
2023-04-01,Soda,26,289.38,19.56,Los Angeles
2023-04-01,Chips,64,1086.72,19.78,Los Angeles
2023-04-01,Bread,46,497.72,5.16,Los Angeles
2023-04-01,Milk,37,270.84,13.32,Chicago
2023-04-01,Bananas,67,1058.6,22.0,Chicago
2023-04-01,Chicken,84,873.6,9.88,Chicago
2023-04-01,Soda,46,859.74,13.35,Chicago
2023-04-01,Chips,100,862.0,18.19,Chicago
2023-04-01,Bread,71,658.88,15.92,Chicago
2023-04-01,Milk,66,865.92,22.05,Houston
2023-04-01,Bananas,10,64.2,15.96,Houston
2023-04-01,Chicken,33,92.4,20.75,Houston
2023-04-01,Soda,67,661.29,13.69,Houston
2023-04-01,Chips,19,189.62,23.65,Houston
2023-04-01,Bread,98,905.52,23.03,Houston
2023-04-01,Milk,29,444.86,6.78,Phoenix
2023-04-01,Bananas,26,315.12,24.13,Phoenix
2023-04-01,Chicken,83,1304.76,6.55,Phoenix
2023-04-01,Soda,94,436.16,16.33,Phoenix
2023-04-01,Chips,28,109.76,6.96,Phoenix
2023-04-01,Bread,49,577.22,11.31,Phoenix
2023-04-02,Milk,79,716.53,13.59,New York
2023-04-02,Bananas,15,208.2,10.47,New York
2023-04-02,Chicken,44,506.44,24.8,New York
2023-04-02,Soda,90,964.8,21.48,New York
2023-04-02,Chips,94,1216.36,5.05,New York
2023-04-02,Bread,89,1291.39,15.15,New York
2023-04-02,Milk,20,367.8,7.4,Los Angeles
2023-04-02,Bananas,45,209.25,17.91,Los Angeles
2023-04-02,Chicken,89,530.44,7.58,Los Angeles
2023-04-02,Soda,42,493.92,23.81,Los Angeles
2023-04-02,Chips,75,777.0,24.67,Los Angeles
2023-04-02,Bread,72,1344.24,24.45,Los Angeles
2023-04-02,Milk,98,1746.36,13.55,Chicago
2023-04-02,Bananas,20,77.6,14.36,Chicago
2023-04-02,Chicken,43,742.18,15.68,Chicago
2023-04-02,Soda,99,424.71,11.56,Chicago
2023-04-02,Chips,45,879.3,22.72,Chicago
2023-04-02,Bread,60,437.4,12.13,Chicago
2023-04-02,Milk,66,959.64,16.42,Houston
2023-04-02,Bananas,45,459.45,14.52,Houston
2023-04-02,Chicken,14,181.58,14.4,Houston
2023-04-02,Soda,79,1446.49,22.72,Houston
2023-04-02,Chips,69,1186.11,22.25,Houston
2023-04-02,Bread,36,580.68,9.89,Houston
2023-04-02,Milk,78,156.0,22.81,Phoenix
2023-04-02,Bananas,47,315.37,16.96,Phoenix
2023-04-02,Chicken,51,615.06,15.75,Phoenix
2023-04-02,Soda,96,747.84,6.48,Phoenix
2023-04-02,Chips,58,553.32,7.08,Phoenix
2023-04-02,Bread,70,356.3,19.61,Phoenix
2023-04-03,Milk,57,1032.84,19.06,New York
2023-04-03,Bananas,50,662.0,8.35,New York
2023-04-03,Chicken,57,781.47,19.08,New York
2023-04-03,Soda,15,275.7,16.2,New York
2023-04-03,Chips,48,870.72,12.61,New York
2023-04-03,Bread,99,1005.84,7.8,New York
2023-04-03,Milk,29,185.02,24.62,Los Angeles
2023-04-03,Bananas,63,1059.66,6.31,Los Angeles
2023-04-03,Chicken,86,311.32,17.29,Los Angeles
2023-04-03,Soda,70,389.9,10.25,Los Angeles
2023-04-03,Chips,77,631.4,21.29,Los Angeles
2023-04-03,Bread,15,52.8,15.92,Los Angeles
2023-04-03,Milk,43,454.08,8.42,Chicago
2023-04-03,Bananas,25,315.0,20.76,Chicago
2023-04-03,Chicken,64,567.68,16.61,Chicago
2023-04-03,Soda,66,1176.78,20.98,Chicago
2023-04-03,Chips,65,211.9,9.32,Chicago
2023-04-03,Bread,84,512.4,14.17,Chicago
2023-04-03,Milk,26,252.2,20.36,Houston
2023-04-03,Bananas,64,447.36,11.12,Houston
2023-04-03,Chicken,67,1027.11,10.44,Houston
2023-04-03,Soda,60,684.6,18.14,Houston
2023-04-03,Chips,81,1235.25,16.19,Houston
2023-04-03,Bread,92,1782.04,7.07,Houston
2023-04-03,Milk,72,823.68,11.12,Phoenix
2023-04-03,Bananas,93,1595.88,11.18,Phoenix
2023-04-03,Chicken,57,1110.36,8.19,Phoenix
2023-04-03,Soda,78,1010.88,20.53,Phoenix
2023-04-03,Chips,60,195.6,13.01,Phoenix
2023-04-03,Bread,53,792.35,14.09,Phoenix
2023-04-04,Milk,14,150.64,14.65,New York
2023-04-04,Bananas,73,395.66,12.37,New York
2023-04-04,Chicken,83,421.64,12.65,New York
2023-04-04,Soda,87,676.86,15.52,New York
2023-04-04,Chips,23,59.57,17.91,New York
2023-04-04,Bread,93,1226.67,15.05,New York
2023-04-04,Milk,37,656.75,19.25,Los Angeles
2023-04-04,Bananas,14,67.76,8.0,Los Angeles
2023-04-04,Chicken,32,238.72,10.6,Los Angeles
2023-04-04,Soda,70,936.6,14.0,Los Angeles
2023-04-04,Chips,10,162.4,13.62,Los Angeles
2023-04-04,Bread,98,395.92,12.51,Los Angeles
2023-04-04,Milk,69,1161.96,17.04,Chicago
2023-04-04,Bananas,26,148.46,22.61,Chicago
2023-04-04,Chicken,46,899.3,14.72,Chicago
2023-04-04,Soda,94,388.22,6.46,Chicago
2023-04-04,Chips,16,38.08,24.47,Chicago
2023-04-04,Bread,89,581.17,19.42,Chicago
2023-04-04,Milk,77,1517.67,6.24,Houston
2023-04-04,Bananas,61,1090.68,23.82,Houston
2023-04-04,Chicken,99,473.22,7.62,Houston
2023-04-04,Soda,11,125.18,16.61,Houston
2023-04-04,Chips,17,328.78,23.47,Houston
2023-04-04,Bread,17,275.91,16.63,Houston
2023-04-04,Milk,33,395.34,21.87,Phoenix
2023-04-04,Bananas,89,1436.46,11.91,Phoenix
2023-04-04,Chicken,47,234.06,5.69,Phoenix
2023-04-04,Soda,52,154.96,10.29,Phoenix
2023-04-04,Chips,69,171.81,7.82,Phoenix
2023-04-04,Bread,60,624.6,24.32,Phoenix
2023-04-05,Milk,87,1050.96,24.69,New York
2023-04-05,Bananas,46,390.08,5.45,New York
2023-04-05,Chicken,56,1099.28,7.09,New York
2023-04-05,Soda,62,1232.56,20.42,New York
2023-04-05,Chips,38,297.54,6.23,New York
2023-04-05,Bread,16,156.48,13.22,New York
2023-04-05,Milk,98,373.38,24.93,Los Angeles
2023-04-05,Bananas,26,328.9,21.07,Los Angeles
2023-04-05,Chicken,13,31.2,5.73,Los Angeles
2023-04-05,Soda,15,288.75,5.51,Los Angeles
2023-04-05,Chips,56,812.56,14.51,Los Angeles
2023-04-05,Bread,23,378.12,5.5,Los Angeles
2023-04-05,Milk,45,657.45,20.74,Chicago
2023-04-05,Bananas,37,392.57,13.12,Chicago
2023-04-05,Chicken,31,596.75,12.04,Chicago
2023-04-05,Soda,36,269.64,10.69,Chicago
2023-04-05,Chips,92,1338.6,16.11,Chicago
2023-04-05,Bread,86,1277.96,8.69,Chicago
2023-04-05,Milk,89,387.15,8.19,Houston
2023-04-05,Bananas,72,876.24,10.56,Houston
2023-04-05,Chicken,14,50.4,11.42,Houston
2023-04-05,Soda,89,1496.09,18.37,Houston
2023-04-05,Chips,65,807.3,22.68,Houston
2023-04-05,Bread,69,1224.06,11.63,Houston
2023-04-05,Milk,19,262.2,6.16,Phoenix
2023-04-05,Bananas,81,187.92,19.42,Phoenix
2023-04-05,Chicken,87,1512.06,9.79,Phoenix
2023-04-05,Soda,59,905.65,14.99,Phoenix
2023-04-05,Chips,91,827.19,12.16,Phoenix
2023-04-05,Bread,87,823.89,23.81,Phoenix
2023-04-06,Milk,51,475.83,12.47,New York
2023-04-06,Bananas,58,202.42,17.82,New York
2023-04-06,Chicken,11,54.78,12.86,New York
2023-04-06,Soda,79,852.41,22.93,New York
2023-04-06,Chips,84,700.56,11.98,New York
2023-04-06,Bread,77,999.46,17.69,New York
2023-04-06,Milk,49,142.59,15.26,Los Angeles
2023-04-06,Bananas,61,1207.8,16.13,Los Angeles
2023-04-06,Chicken,35,393.05,5.82,Los Angeles
2023-04-06,Soda,83,379.31,9.28,Los Angeles
2023-04-06,Chips,43,859.57,16.52,Los Angeles
2023-04-06,Bread,53,636.0,7.56,Los Angeles
2023-04-06,Milk,84,1678.32,5.84,Chicago
2023-04-06,Bananas,35,393.75,16.65,Chicago
2023-04-06,Chicken,16,106.56,13.03,Chicago
2023-04-06,Soda,66,394.02,18.19,Chicago
2023-04-06,Chips,20,233.4,7.23,Chicago
2023-04-06,Bread,90,997.2,6.68,Chicago
2023-04-06,Milk,85,1039.55,11.95,Houston
2023-04-06,Bananas,66,353.76,18.74,Houston
2023-04-06,Chicken,75,1180.5,22.96,Houston
2023-04-06,Soda,12,191.4,12.78,Houston
2023-04-06,Chips,21,121.8,19.05,Houston
2023-04-06,Bread,37,715.21,9.97,Houston
2023-04-06,Milk,25,357.5,9.67,Phoenix
2023-04-06,Bananas,65,971.75,12.94,Phoenix
2023-04-06,Chicken,41,308.73,5.21,Phoenix
2023-04-06,Soda,87,1581.66,21.08,Phoenix
2023-04-06,Chips,65,156.0,23.35,Phoenix
2023-04-06,Bread,89,524.21,9.41,Phoenix
2023-04-07,Milk,14,49.42,20.25,New York
2023-04-07,Bananas,84,1504.44,23.27,New York
2023-04-07,Chicken,21,376.74,22.06,New York
2023-04-07,Soda,99,1886.94,22.82,New York
2023-04-07,Chips,73,1081.86,17.53,New York
2023-04-07,Bread,23,171.12,19.23,New York
2023-04-07,Milk,86,896.12,10.28,Los Angeles
2023-04-07,Bananas,64,903.68,22.88,Los Angeles
2023-04-07,Chicken,27,459.27,18.8,Los Angeles
2023-04-07,Soda,30,573.9,19.02,Los Angeles
2023-04-07,Chips,74,984.2,18.29,Los Angeles
2023-04-07,Bread,67,845.54,24.36,Los Angeles
2023-04-07,Milk,61,1176.69,19.44,Chicago
2023-04-07,Bananas,73,505.89,22.05,Chicago
2023-04-07,Chicken,60,826.8,5.54,Chicago
2023-04-07,Soda,91,1725.36,12.67,Chicago
2023-04-07,Chips,81,1002.78,12.32,Chicago
2023-04-07,Bread,91,911.82,5.6,Chicago
2023-04-07,Milk,100,559.0,24.44,Houston
2023-04-07,Bananas,76,716.68,22.12,Houston
2023-04-07,Chicken,97,610.13,23.46,Houston
2023-04-07,Soda,87,1094.46,11.4,Houston
2023-04-07,Chips,91,828.1,5.45,Houston
2023-04-07,Bread,79,1226.08,5.25,Houston
2023-04-07,Milk,21,365.19,14.39,Phoenix
2023-04-07,Bananas,39,321.75,20.73,Phoenix
2023-04-07,Chicken,43,341.42,15.05,Phoenix
2023-04-07,Soda,67,724.94,10.47,Phoenix
2023-04-07,Chips,42,294.42,11.11,Phoenix
2023-04-07,Bread,64,808.96,7.42,Phoenix
2023-04-08,Milk,49,105.35,12.25,New York
2023-04-08,Bananas,66,384.78,19.58,New York
2023-04-08,Chicken,69,960.48,21.84,New York
2023-04-08,Soda,94,208.68,23.9,New York
2023-04-08,Chips,67,1046.54,24.14,New York
2023-04-08,Bread,78,1014.0,16.44,New York
2023-04-08,Milk,21,82.32,6.94,Los Angeles
2023-04-08,Bananas,50,118.5,19.72,Los Angeles
2023-04-08,Chicken,88,344.08,21.95,Los Angeles
2023-04-08,Soda,52,770.64,17.41,Los Angeles
2023-04-08,Chips,28,71.96,23.09,Los Angeles
2023-04-08,Bread,94,894.88,11.54,Los Angeles
2023-04-08,Milk,24,475.2,10.13,Chicago
2023-04-08,Bananas,65,230.1,12.43,Chicago
2023-04-08,Chicken,67,348.4,12.88,Chicago
2023-04-08,Soda,55,382.25,15.02,Chicago
2023-04-08,Chips,10,175.3,24.71,Chicago
2023-04-08,Bread,11,83.16,10.24,Chicago
2023-04-08,Milk,24,230.88,10.32,Houston
2023-04-08,Bananas,52,136.76,7.03,Houston
2023-04-08,Chicken,79,755.24,5.01,Houston
2023-04-08,Soda,86,921.06,21.69,Houston
2023-04-08,Chips,70,637.7,18.24,Houston
2023-04-08,Bread,75,298.5,11.33,Houston
2023-04-08,Milk,98,1523.9,14.36,Phoenix
2023-04-08,Bananas,13,237.9,12.93,Phoenix
2023-04-08,Chicken,36,373.32,16.45,Phoenix
2023-04-08,Soda,16,299.52,24.28,Phoenix
2023-04-08,Chips,21,269.43,20.93,Phoenix
2023-04-08,Bread,96,1050.24,22.86,Phoenix
2023-04-09,Milk,25,484.25,9.22,New York
2023-04-09,Bananas,44,618.64,20.61,New York
2023-04-09,Chicken,73,796.43,13.34,New York
2023-04-09,Soda,40,125.2,9.05,New York
2023-04-09,Chips,17,159.8,5.41,New York
2023-04-09,Bread,75,162.75,10.42,New York
2023-04-09,Milk,73,467.2,19.64,Los Angeles
2023-04-09,Bananas,82,1368.58,8.24,Los Angeles
2023-04-09,Chicken,69,1126.77,11.43,Los Angeles
2023-04-09,Soda,59,425.39,23.44,Los Angeles
2023-04-09,Chips,23,287.96,23.45,Los Angeles
2023-04-09,Bread,15,121.35,21.69,Los Angeles
2023-04-09,Milk,48,435.36,21.0,Chicago
2023-04-09,Bananas,36,367.2,12.01,Chicago
2023-04-09,Chicken,22,82.28,15.0,Chicago
2023-04-09,Soda,83,946.2,15.76,Chicago
2023-04-09,Chips,31,403.31,7.71,Chicago
2023-04-09,Bread,11,185.13,18.22,Chicago
2023-04-09,Milk,79,800.27,22.05,Houston
2023-04-09,Bananas,68,277.44,11.88,Houston
2023-04-09,Chicken,57,487.92,20.54,Houston
2023-04-09,Soda,97,358.9,13.03,Houston
2023-04-09,Chips,47,336.05,21.44,Houston
2023-04-09,Bread,53,768.5,7.83,Houston
2023-04-09,Milk,35,577.85,14.73,Phoenix
2023-04-09,Bananas,83,1422.62,19.72,Phoenix
2023-04-09,Chicken,41,190.65,15.16,Phoenix
2023-04-09,Soda,44,848.32,7.42,Phoenix
2023-04-09,Chips,57,1118.91,13.55,Phoenix
2023-04-09,Bread,90,432.0,22.7,Phoenix
2023-04-10,Milk,91,626.08,24.4,New York
2023-04-10,Bananas,75,693.0,14.41,New York
2023-04-10,Chicken,20,120.4,6.02,New York
2023-04-10,Soda,97,207.58,8.89,New York
2023-04-10,Chips,65,227.5,8.28,New York
2023-04-10,Bread,23,427.11,15.62,New York
2023-04-10,Milk,96,1035.84,16.03,Los Angeles
2023-04-10,Bananas,10,169.4,8.95,Los Angeles
2023-04-10,Chicken,16,129.12,10.73,Los Angeles
2023-04-10,Soda,68,243.44,13.69,Los Angeles
2023-04-10,Chips,80,1150.4,22.06,Los Angeles
2023-04-10,Bread,64,1006.72,22.62,Los Angeles
2023-04-10,Milk,39,749.58,18.36,Chicago
2023-04-10,Bananas,42,517.86,12.27,Chicago
2023-04-10,Chicken,56,494.48,19.8,Chicago
2023-04-10,Soda,80,1492.0,17.88,Chicago
2023-04-10,Chips,69,659.64,21.06,Chicago
2023-04-10,Bread,14,174.44,20.52,Chicago
2023-04-10,Milk,12,150.96,20.94,Houston
2023-04-10,Bananas,10,60.4,16.96,Houston
2023-04-10,Chicken,19,306.66,7.71,Houston
2023-04-10,Soda,35,340.55,21.86,Houston
2023-04-10,Chips,57,205.2,20.31,Houston
2023-04-10,Bread,40,202.0,23.28,Houston
2023-04-10,Milk,91,1302.21,13.41,Phoenix
2023-04-10,Bananas,73,1146.1,9.49,Phoenix
2023-04-10,Chicken,41,348.91,14.16,Phoenix
2023-04-10,Soda,47,888.3,14.79,Phoenix
2023-04-10,Chips,15,128.55,16.51,Phoenix
2023-04-10,Bread,29,510.98,23.49,Phoenix
2023-04-11,Milk,71,1042.28,16.25,New York
2023-04-11,Bananas,93,1716.78,9.43,New York
2023-04-11,Chicken,50,247.0,21.12,New York
2023-04-11,Soda,24,280.08,20.12,New York
2023-04-11,Chips,72,605.52,16.06,New York
2023-04-11,Bread,67,688.09,17.68,New York
2023-04-11,Milk,21,269.22,8.86,Los Angeles
2023-04-11,Bananas,75,783.0,18.66,Los Angeles
2023-04-11,Chicken,87,416.73,6.6,Los Angeles
2023-04-11,Soda,70,373.8,16.04,Los Angeles
2023-04-11,Chips,31,601.4,8.93,Los Angeles
2023-04-11,Bread,24,152.4,23.36,Los Angeles
2023-04-11,Milk,36,121.68,8.25,Chicago
2023-04-11,Bananas,79,1057.81,18.85,Chicago
2023-04-11,Chicken,57,918.27,6.03,Chicago
2023-04-11,Soda,44,183.04,14.26,Chicago
2023-04-11,Chips,84,428.4,15.32,Chicago
2023-04-11,Bread,44,757.24,8.91,Chicago
2023-04-11,Milk,15,202.95,8.72,Houston
2023-04-11,Bananas,96,1010.88,18.1,Houston
2023-04-11,Chicken,93,478.02,15.48,Houston
2023-04-11,Soda,34,77.52,8.51,Houston
2023-04-11,Chips,60,1189.2,8.34,Houston
2023-04-11,Bread,86,719.82,5.41,Houston
2023-04-11,Milk,71,357.13,12.39,Phoenix
2023-04-11,Bananas,51,136.17,6.81,Phoenix
2023-04-11,Chicken,28,417.2,18.88,Phoenix
2023-04-11,Soda,33,231.99,22.65,Phoenix
2023-04-11,Chips,79,642.27,13.48,Phoenix
2023-04-11,Bread,51,812.94,13.44,Phoenix
2023-04-12,Milk,100,270.0,16.49,New York
2023-04-12,Bananas,97,1763.46,21.49,New York
2023-04-12,Chicken,19,162.45,9.94,New York
2023-04-12,Soda,97,1655.79,6.86,New York
2023-04-12,Chips,90,505.8,6.93,New York
2023-04-12,Bread,98,1616.02,9.98,New York
2023-04-12,Milk,71,661.01,14.94,Los Angeles
2023-04-12,Bananas,46,577.76,7.22,Los Angeles
2023-04-12,Chicken,35,581.0,18.01,Los Angeles
2023-04-12,Soda,43,820.01,18.09,Los Angeles
2023-04-12,Chips,68,678.64,19.12,Los Angeles
2023-04-12,Bread,43,171.57,11.49,Los Angeles
2023-04-12,Milk,80,213.6,24.8,Chicago
2023-04-12,Bananas,30,389.4,8.76,Chicago
2023-04-12,Chicken,85,1219.75,10.56,Chicago
2023-04-12,Soda,30,458.7,9.33,Chicago
2023-04-12,Chips,73,567.21,12.93,Chicago
2023-04-12,Bread,83,396.74,9.33,Chicago
2023-04-12,Milk,31,437.72,22.04,Houston
2023-04-12,Bananas,76,195.32,17.59,Houston
2023-04-12,Chicken,98,1025.08,15.23,Houston
2023-04-12,Soda,47,752.47,5.28,Houston
2023-04-12,Chips,30,255.0,10.09,Houston
2023-04-12,Bread,31,230.33,13.51,Houston
2023-04-12,Milk,66,685.74,10.33,Phoenix
2023-04-12,Bananas,36,690.12,17.64,Phoenix
2023-04-12,Chicken,35,142.45,21.59,Phoenix
2023-04-12,Soda,65,607.75,17.34,Phoenix
2023-04-12,Chips,71,937.91,23.73,Phoenix
2023-04-12,Bread,63,473.76,18.63,Phoenix
2023-04-13,Milk,75,1268.25,14.08,New York
2023-04-13,Bananas,71,274.06,18.0,New York
2023-04-13,Chicken,24,438.72,15.36,New York
2023-04-13,Soda,30,492.9,6.39,New York
2023-04-13,Chips,32,422.4,18.42,New York
2023-04-13,Bread,45,796.5,8.27,New York
2023-04-13,Milk,96,421.44,13.16,Los Angeles
2023-04-13,Bananas,67,1203.32,15.02,Los Angeles
2023-04-13,Chicken,29,457.04,15.5,Los Angeles
2023-04-13,Soda,48,780.96,22.0,Los Angeles
2023-04-13,Chips,35,72.45,8.15,Los Angeles
2023-04-13,Bread,31,290.16,7.64,Los Angeles
2023-04-13,Milk,74,817.7,5.88,Chicago
